week,indicator,inc,inc_low,inc_up,inc100,inc100_low,inc100_up,geo_insee,geo_name
202303,3,1654,764,2544,63,29,97,24,CENTRE-VAL-DE-LOIRE
202303,3,788,498,1078,226,143,309,94,CORSE
202303,3,7172,4716,9628,58,38,78,11,ILE-DE-FRANCE
202303,3,8467,5410,11524,139,89,189,76,OCCITANIE
202303,3,4168,2153,6183,68,35,101,32,HAUTS-DE-FRANCE
202303,3,2773,429,5117,82,13,151,28,NORMANDIE
202303,3,3046,1326,4766,78,34,122,52,PAYS-DE-LA-LOIRE
202303,3,16612,12241,20983,321,237,405,93,PROVENCE-ALPES-COTE-D-AZUR
202302,3,5629,3450,7808,99,61,137,44,GRAND EST
202302,3,10176,6926,13426,165,112,218,75,NOUVELLE-AQUITAINE
202302,3,7755,5492,10018,94,67,121,84,AUVERGNE-RHONE-ALPES
202302,3,2731,1447,4015,95,50,140,27,BOURGOGNE-FRANCHE-COMTE
202302,3,3504,1900,5108,101,55,147,53,BRETAGNE
202302,3,4331,2198,6464,165,84,246,24,CENTRE-VAL-DE-LOIRE
202302,3,550,209,891,158,60,256,94,CORSE
202302,3,8581,5895,11267,69,47,91,11,ILE-DE-FRANCE
202302,3,10794,7516,14072,177,123,231,76,OCCITANIE
202302,3,3533,1513,5553,58,25,91,32,HAUTS-DE-FRANCE
202302,3,1204,55,2353,35,1,69,28,NORMANDIE
202302,3,3564,1464,5664,91,37,145,52,PAYS-DE-LA-LOIRE
202302,3,14678,10194,19162,284,197,371,93,PROVENCE-ALPES-COTE-D-AZUR
202301,3,8318,5793,10843,147,102,192,44,GRAND EST
202301,3,15459,11033,19885,250,178,322,75,NOUVELLE-AQUITAINE
202301,3,13398,9928,16868,162,120,204,84,AUVERGNE-RHONE-ALPES
202301,3,3668,2014,5322,128,70,186,27,BOURGOGNE-FRANCHE-COMTE
202301,3,4911,2790,7032,142,81,203,53,BRETAGNE
202301,3,3472,2293,4651,132,87,177,24,CENTRE-VAL-DE-LOIRE
202301,3,407,119,695,117,34,200,94,CORSE
202301,3,16285,12516,20054,131,101,161,11,ILE-DE-FRANCE
202301,3,17589,13434,21744,288,220,356,76,OCCITANIE
202301,3,8266,5004,11528,136,82,190,32,HAUTS-DE-FRANCE
202301,3,1929,694,3164,57,21,93,28,NORMANDIE
202301,3,4367,2032,6702,111,51,171,52,PAYS-DE-LA-LOIRE
202301,3,14825,10135,19515,287,196,378,93,PROVENCE-ALPES-COTE-D-AZUR
202252,3,8934,4922,12946,158,87,229,44,GRAND EST
202252,3,14885,10986,18784,242,179,305,75,NOUVELLE-AQUITAINE
202252,3,16089,11734,20444,196,143,249,84,AUVERGNE-RHONE-ALPES
202252,3,4828,2979,6677,168,104,232,27,BOURGOGNE-FRANCHE-COMTE
202252,3,6017,4020,8014,175,117,233,53,BRETAGNE
202252,3,4784,3137,6431,182,119,245,24,CENTRE-VAL-DE-LOIRE
202252,3,449,125,773,130,36,224,94,CORSE
202252,3,17149,12868,21430,139,104,174,11,ILE-DE-FRANCE
202252,3,20129,15733,24525,332,259,405,76,OCCITANIE
202252,3,13767,9869,17665,226,162,290,32,HAUTS-DE-FRANCE
202252,3,1982,928,3036,58,27,89,28,NORMANDIE
202252,3,6196,3339,9053,159,86,232,52,PAYS-DE-LA-LOIRE
202252,3,12504,7933,17075,242,153,331,93,PROVENCE-ALPES-COTE-D-AZUR
202251,3,20825,15230,26420,368,269,467,44,GRAND EST
202251,3,18093,13804,22382,294,224,364,75,NOUVELLE-AQUITAINE
202251,3,21832,17344,26320,266,211,321,84,AUVERGNE-RHONE-ALPES
202251,3,6445,4180,8710,224,145,303,27,BOURGOGNE-FRANCHE-COMTE
202251,3,16939,12639,21239,492,367,617,53,BRETAGNE
202251,3,10418,7154,13682,396,272,520,24,CENTRE-VAL-DE-LOIRE
202251,3,527,155,899,152,45,259,94,CORSE
202251,3,34089,27524,40654,275,222,328,11,ILE-DE-FRANCE
202251,3,19858,15523,24193,328,256,400,76,OCCITANIE
202251,3,34094,27711,40477,559,454,664,32,HAUTS-DE-FRANCE
202251,3,3516,1622,5410,103,47,159,28,NORMANDIE
202251,3,13500,9964,17036,346,255,437,52,PAYS-DE-LA-LOIRE
202251,3,20114,14865,25363,390,288,492,93,PROVENCE-ALPES-COTE-D-AZUR
202250,3,12109,8624,15594,214,152,276,44,GRAND EST
202250,3,25290,20652,29928,411,336,486,75,NOUVELLE-AQUITAINE
202250,3,22420,17725,27115,273,216,330,84,AUVERGNE-RHONE-ALPES
202250,3,3797,1437,6157,132,50,214,27,BOURGOGNE-FRANCHE-COMTE
202250,3,18819,14960,22678,546,434,658,53,BRETAGNE
202250,3,7611,5514,9708,289,209,369,24,CENTRE-VAL-DE-LOIRE
202250,3,1011,600,1422,293,174,412,94,CORSE
202250,3,35714,29778,41650,289,241,337,11,ILE-DE-FRANCE
202250,3,16175,12671,19679,267,209,325,76,OCCITANIE
202250,3,24439,19391,29487,401,318,484,32,HAUTS-DE-FRANCE
202250,3,21095,2020,40170,621,60,1182,28,NORMANDIE
202250,3,19719,14887,24551,506,382,630,52,PAYS-DE-LA-LOIRE
202250,3,23980,16770,31190,465,325,605,93,PROVENCE-ALPES-COTE-D-AZUR
202249,3,8827,5762,11892,156,102,210,44,GRAND EST
202249,3,19526,15244,23808,318,248,388,75,NOUVELLE-AQUITAINE
202249,3,15813,11980,19646,192,145,239,84,AUVERGNE-RHONE-ALPES
202249,3,4603,2771,6435,160,96,224,27,BOURGOGNE-FRANCHE-COMTE
202249,3,13060,10222,15898,379,297,461,53,BRETAGNE
202249,3,6948,4798,9098,264,182,346,24,CENTRE-VAL-DE-LOIRE
202249,3,493,163,823,143,47,239,94,CORSE
202249,3,23702,18883,28521,191,152,230,11,ILE-DE-FRANCE
202249,3,16309,11818,20800,269,195,343,76,OCCITANIE
202249,3,13696,10163,17229,225,167,283,32,HAUTS-DE-FRANCE
202249,3,5572,3353,7791,164,99,229,28,NORMANDIE
202249,3,9493,6245,12741,244,161,327,52,PAYS-DE-LA-LOIRE
202249,3,18129,13185,23073,352,256,448,93,PROVENCE-ALPES-COTE-D-AZUR
202248,3,6789,4472,9106,120,79,161,44,GRAND EST
202248,3,12951,9552,16350,211,156,266,75,NOUVELLE-AQUITAINE
202248,3,11954,8949,14959,145,108,182,84,AUVERGNE-RHONE-ALPES
202248,3,4242,2243,6241,147,78,216,27,BOURGOGNE-FRANCHE-COMTE
202248,3,9236,6851,11621,268,199,337,53,BRETAGNE
202248,3,3539,2235,4843,134,84,184,24,CENTRE-VAL-DE-LOIRE
202248,3,91,0,188,26,0,54,94,CORSE
202248,3,17833,13785,21881,144,111,177,11,ILE-DE-FRANCE
202248,3,13864,10031,17697,229,166,292,76,OCCITANIE
202248,3,10156,7305,13007,167,120,214,32,HAUTS-DE-FRANCE
202248,3,3165,806,5524,93,24,162,28,NORMANDIE
202248,3,6046,3734,8358,155,96,214,52,PAYS-DE-LA-LOIRE
202248,3,14509,10302,18716,281,199,363,93,PROVENCE-ALPES-COTE-D-AZUR
202247,3,6303,3981,8625,111,70,152,44,GRAND EST
202247,3,12315,8763,15867,200,142,258,75,NOUVELLE-AQUITAINE
202247,3,8785,6374,11196,107,78,136,84,AUVERGNE-RHONE-ALPES
202247,3,3964,2079,5849,138,73,203,27,BOURGOGNE-FRANCHE-COMTE
202247,3,6527,4330,8724,189,125,253,53,BRETAGNE
202247,3,3501,1810,5192,133,69,197,24,CENTRE-VAL-DE-LOIRE
202247,3,155,34,276,45,10,80,94,CORSE
202247,3,13743,7679,19807,111,62,160,11,ILE-DE-FRANCE
202247,3,7750,5454,10046,128,90,166,76,OCCITANIE
202247,3,7431,4675,10187,122,77,167,32,HAUTS-DE-FRANCE
202247,3,2980,799,5161,88,24,152,28,NORMANDIE
202247,3,3218,1338,5098,83,35,131,52,PAYS-DE-LA-LOIRE
202247,3,13491,9279,17703,262,180,344,93,PROVENCE-ALPES-COTE-D-AZUR
202246,3,4236,2191,6281,75,39,111,44,GRAND EST
202246,3,6927,4479,9375,113,73,153,75,NOUVELLE-AQUITAINE
202246,3,6876,4609,9143,84,56,112,84,AUVERGNE-RHONE-ALPES
202246,3,2382,996,3768,83,35,131,27,BOURGOGNE-FRANCHE-COMTE
202246,3,5049,2924,7174,147,85,209,53,BRETAGNE
202246,3,2968,1634,4302,113,62,164,24,CENTRE-VAL-DE-LOIRE
202246,3,259,5,513,75,1,149,94,CORSE
202246,3,8338,5686,10990,67,46,88,11,ILE-DE-FRANCE
202246,3,6987,4691,9283,115,77,153,76,OCCITANIE
202246,3,6165,3393,8937,101,56,146,32,HAUTS-DE-FRANCE
202246,3,1136,0,2618,33,0,77,28,NORMANDIE
202246,3,2795,1244,4346,72,32,112,52,PAYS-DE-LA-LOIRE
202246,3,8993,5609,12377,174,108,240,93,PROVENCE-ALPES-COTE-D-AZUR
202245,3,3190,1503,4877,56,26,86,44,GRAND EST
202245,3,5438,2763,8113,88,44,132,75,NOUVELLE-AQUITAINE
202245,3,4716,2876,6556,57,35,79,84,AUVERGNE-RHONE-ALPES
202245,3,2013,212,3814,70,7,133,27,BOURGOGNE-FRANCHE-COMTE
202245,3,3042,1592,4492,88,46,130,53,BRETAGNE
202245,3,1567,538,2596,60,21,99,24,CENTRE-VAL-DE-LOIRE
202245,3,332,0,688,96,0,199,94,CORSE
202245,3,5148,2981,7315,42,24,60,11,ILE-DE-FRANCE
202245,3,5499,3318,7680,91,55,127,76,OCCITANIE
202245,3,4109,1875,6343,67,30,104,32,HAUTS-DE-FRANCE
202245,3,652,0,1882,19,0,55,28,NORMANDIE
202245,3,1401,298,2504,36,8,64,52,PAYS-DE-LA-LOIRE
202245,3,6063,3318,8808,118,65,171,93,PROVENCE-ALPES-COTE-D-AZUR
202244,3,2934,573,5295,52,10,94,44,GRAND EST
202244,3,3227,1419,5035,52,23,81,75,NOUVELLE-AQUITAINE
202244,3,4508,2214,6802,55,27,83,84,AUVERGNE-RHONE-ALPES
202244,3,1846,343,3349,64,12,116,27,BOURGOGNE-FRANCHE-COMTE
202244,3,3392,1556,5228,98,45,151,53,BRETAGNE
202244,3,1489,432,2546,57,17,97,24,CENTRE-VAL-DE-LOIRE
202244,3,91,0,185,26,0,53,94,CORSE
202244,3,3717,1957,5477,30,16,44,11,ILE-DE-FRANCE
202244,3,3792,1570,6014,63,26,100,76,OCCITANIE
202244,3,2147,667,3627,35,11,59,32,HAUTS-DE-FRANCE
202244,3,117,0,516,3,0,15,28,NORMANDIE
202244,3,1276,227,2325,33,6,60,52,PAYS-DE-LA-LOIRE
202244,3,3874,1662,6086,75,32,118,93,PROVENCE-ALPES-COTE-D-AZUR
202243,3,2246,398,4094,40,7,73,44,GRAND EST
202243,3,5965,3208,8722,97,52,142,75,NOUVELLE-AQUITAINE
202243,3,4034,2225,5843,49,27,71,84,AUVERGNE-RHONE-ALPES
202243,3,1341,372,2310,47,13,81,27,BOURGOGNE-FRANCHE-COMTE
202243,3,2971,999,4943,86,29,143,53,BRETAGNE
202243,3,1566,431,2701,60,17,103,24,CENTRE-VAL-DE-LOIRE
202243,3,363,49,677,105,14,196,94,CORSE
202243,3,7747,4121,11373,63,34,92,11,ILE-DE-FRANCE
202243,3,3178,1271,5085,52,21,83,76,OCCITANIE
202243,3,4210,1797,6623,69,29,109,32,HAUTS-DE-FRANCE
202243,3,1898,0,5072,56,0,149,28,NORMANDIE
202243,3,2425,1048,3802,62,27,97,52,PAYS-DE-LA-LOIRE
202243,3,5861,2336,9386,114,46,182,93,PROVENCE-ALPES-COTE-D-AZUR
202242,3,3124,1208,5040,55,21,89,44,GRAND EST
202242,3,8029,5187,10871,131,85,177,75,NOUVELLE-AQUITAINE
202242,3,4581,2716,6446,56,33,79,84,AUVERGNE-RHONE-ALPES
202242,3,1475,441,2509,51,15,87,27,BOURGOGNE-FRANCHE-COMTE
202242,3,2052,993,3111,60,29,91,53,BRETAGNE
202242,3,1948,778,3118,74,30,118,24,CENTRE-VAL-DE-LOIRE
202242,3,310,50,570,90,15,165,94,CORSE
202242,3,6250,3732,8768,50,30,70,11,ILE-DE-FRANCE
202242,3,4787,2401,7173,79,40,118,76,OCCITANIE
202242,3,4077,1613,6541,67,27,107,32,HAUTS-DE-FRANCE
202242,3,1178,0,2477,35,0,73,28,NORMANDIE
202242,3,1848,675,3021,47,17,77,52,PAYS-DE-LA-LOIRE
202242,3,7379,2639,12119,143,51,235,93,PROVENCE-ALPES-COTE-D-AZUR
202241,3,5853,3661,8045,103,64,142,44,GRAND EST
202241,3,6458,4209,8707,105,68,142,75,NOUVELLE-AQUITAINE
202241,3,3694,2133,5255,45,26,64,84,AUVERGNE-RHONE-ALPES
202241,3,2638,1391,3885,92,49,135,27,BOURGOGNE-FRANCHE-COMTE
202241,3,2403,1152,3654,70,34,106,53,BRETAGNE
202241,3,2248,1221,3275,85,46,124,24,CENTRE-VAL-DE-LOIRE
202241,3,249,15,483,72,4,140,94,CORSE
202241,3,6742,4298,9186,54,34,74,11,ILE-DE-FRANCE
202241,3,4139,2009,6269,68,33,103,76,OCCITANIE
202241,3,3180,1120,5240,52,18,86,32,HAUTS-DE-FRANCE
202241,3,707,0,1465,21,0,43,28,NORMANDIE
202241,3,2159,380,3938,55,9,101,52,PAYS-DE-LA-LOIRE
202241,3,5171,2271,8071,100,44,156,93,PROVENCE-ALPES-COTE-D-AZUR
202240,3,4038,2279,5797,71,40,102,44,GRAND EST
202240,3,4450,2533,6367,72,41,103,75,NOUVELLE-AQUITAINE
202240,3,3317,1768,4866,40,21,59,84,AUVERGNE-RHONE-ALPES
202240,3,2083,997,3169,72,34,110,27,BOURGOGNE-FRANCHE-COMTE
202240,3,2516,1254,3778,73,36,110,53,BRETAGNE
202240,3,1734,680,2788,66,26,106,24,CENTRE-VAL-DE-LOIRE
202240,3,431,0,988,125,0,286,94,CORSE
202240,3,5600,3542,7658,45,28,62,11,ILE-DE-FRANCE
202240,3,3030,1042,5018,50,17,83,76,OCCITANIE
202240,3,3183,1377,4989,52,22,82,32,HAUTS-DE-FRANCE
202240,3,1108,27,2189,33,1,65,28,NORMANDIE
202240,3,1859,296,3422,48,8,88,52,PAYS-DE-LA-LOIRE
202240,3,6621,3176,10066,128,61,195,93,PROVENCE-ALPES-COTE-D-AZUR
202239,3,4151,2375,5927,73,42,104,44,GRAND EST
202239,3,4107,2064,6150,67,34,100,75,NOUVELLE-AQUITAINE
202239,3,3702,1883,5521,45,23,67,84,AUVERGNE-RHONE-ALPES
202239,3,2398,1241,3555,83,43,123,27,BOURGOGNE-FRANCHE-COMTE
202239,3,2104,981,3227,61,28,94,53,BRETAGNE
202239,3,1481,328,2634,56,12,100,24,CENTRE-VAL-DE-LOIRE
202239,3,407,0,870,118,0,252,94,CORSE
202239,3,5863,3617,8109,47,29,65,11,ILE-DE-FRANCE
202239,3,2535,942,4128,42,16,68,76,OCCITANIE
202239,3,4053,2098,6008,66,34,98,32,HAUTS-DE-FRANCE
202239,3,1093,0,3143,32,0,92,28,NORMANDIE
202239,3,976,131,1821,25,3,47,52,PAYS-DE-LA-LOIRE
202239,3,6504,2898,10110,126,56,196,93,PROVENCE-ALPES-COTE-D-AZUR
202238,3,2902,1072,4732,51,19,83,44,GRAND EST
202238,3,2716,1026,4406,44,17,71,75,NOUVELLE-AQUITAINE
202238,3,2412,1045,3779,29,12,46,84,AUVERGNE-RHONE-ALPES
202238,3,1991,836,3146,69,29,109,27,BOURGOGNE-FRANCHE-COMTE
202238,3,2266,940,3592,66,28,104,53,BRETAGNE
202238,3,1143,172,2114,43,6,80,24,CENTRE-VAL-DE-LOIRE
202238,3,251,0,646,73,0,187,94,CORSE
202238,3,4378,2448,6308,35,19,51,11,ILE-DE-FRANCE
202238,3,1800,226,3374,30,4,56,76,OCCITANIE
202238,3,2226,756,3696,37,13,61,32,HAUTS-DE-FRANCE
202238,3,1468,0,3385,43,0,99,28,NORMANDIE
202238,3,818,0,1682,21,0,43,52,PAYS-DE-LA-LOIRE
202238,3,4833,2007,7659,94,39,149,93,PROVENCE-ALPES-COTE-D-AZUR
202237,3,1560,0,3123,28,0,56,44,GRAND EST
202237,3,2067,701,3433,34,12,56,75,NOUVELLE-AQUITAINE
202237,3,1595,583,2607,19,7,31,84,AUVERGNE-RHONE-ALPES
202237,3,1849,658,3040,64,23,105,27,BOURGOGNE-FRANCHE-COMTE
202237,3,2367,816,3918,69,24,114,53,BRETAGNE
202237,3,888,102,1674,34,4,64,24,CENTRE-VAL-DE-LOIRE
202237,3,85,0,226,25,0,66,94,CORSE
202237,3,2949,1373,4525,24,11,37,11,ILE-DE-FRANCE
202237,3,1017,0,2205,17,0,37,76,OCCITANIE
202237,3,1675,436,2914,27,7,47,32,HAUTS-DE-FRANCE
202237,3,338,0,855,10,0,25,28,NORMANDIE
202237,3,1285,15,2555,33,0,66,52,PAYS-DE-LA-LOIRE
202237,3,2927,996,4858,57,20,94,93,PROVENCE-ALPES-COTE-D-AZUR
202236,3,793,0,1773,14,0,31,44,GRAND EST
202236,3,1801,464,3138,29,7,51,75,NOUVELLE-AQUITAINE
202236,3,1057,264,1850,13,3,23,84,AUVERGNE-RHONE-ALPES
202236,3,1286,368,2204,45,13,77,27,BOURGOGNE-FRANCHE-COMTE
202236,3,637,0,1450,18,0,42,53,BRETAGNE
202236,3,386,0,904,15,0,35,24,CENTRE-VAL-DE-LOIRE
202236,3,111,0,255,32,0,74,94,CORSE
202236,3,1452,344,2560,12,3,21,11,ILE-DE-FRANCE
202236,3,872,0,1840,14,0,30,76,OCCITANIE
202236,3,1323,100,2546,22,2,42,32,HAUTS-DE-FRANCE
202236,3,247,0,665,7,0,19,28,NORMANDIE
202236,3,787,0,1715,20,0,44,52,PAYS-DE-LA-LOIRE
202236,3,2089,553,3625,41,11,71,93,PROVENCE-ALPES-COTE-D-AZUR
202235,3,799,0,1861,14,0,33,44,GRAND EST
202235,3,946,16,1876,15,0,30,75,NOUVELLE-AQUITAINE
202235,3,903,74,1732,11,1,21,84,AUVERGNE-RHONE-ALPES
202235,3,650,0,1354,23,0,47,27,BOURGOGNE-FRANCHE-COMTE
202235,3,870,110,1630,25,3,47,53,BRETAGNE
202235,3,409,0,1078,16,0,41,24,CENTRE-VAL-DE-LOIRE
202235,3,126,0,252,36,0,72,94,CORSE
202235,3,1295,56,2534,10,0,20,11,ILE-DE-FRANCE
202235,3,1320,109,2531,22,2,42,76,OCCITANIE
202235,3,762,0,1745,12,0,28,32,HAUTS-DE-FRANCE
202235,3,70,0,258,2,0,8,28,NORMANDIE
202235,3,327,0,799,8,0,20,52,PAYS-DE-LA-LOIRE
202235,3,676,0,1727,13,0,33,93,PROVENCE-ALPES-COTE-D-AZUR
202234,3,898,0,2148,16,0,38,44,GRAND EST
202234,3,555,0,1243,9,0,20,75,NOUVELLE-AQUITAINE
202234,3,284,0,745,3,0,9,84,AUVERGNE-RHONE-ALPES
202234,3,595,0,1386,21,0,48,27,BOURGOGNE-FRANCHE-COMTE
202234,3,711,0,1685,21,0,49,53,BRETAGNE
202234,3,127,0,368,5,0,14,24,CENTRE-VAL-DE-LOIRE
202234,3,134,0,344,39,0,100,94,CORSE
202234,3,1041,77,2005,8,0,16,11,ILE-DE-FRANCE
202234,3,839,0,1804,14,0,30,76,OCCITANIE
202234,3,654,0,1636,11,0,27,32,HAUTS-DE-FRANCE
202234,3,51,0,211,2,0,7,28,NORMANDIE
202234,3,339,0,867,9,0,23,52,PAYS-DE-LA-LOIRE
202234,3,1472,0,3707,29,0,72,93,PROVENCE-ALPES-COTE-D-AZUR
202233,3,637,0,1825,11,0,32,44,GRAND EST
202233,3,1043,0,2134,17,0,35,75,NOUVELLE-AQUITAINE
202233,3,527,0,1340,6,0,16,84,AUVERGNE-RHONE-ALPES
202233,3,189,0,637,7,0,23,27,BOURGOGNE-FRANCHE-COMTE
202233,3,305,0,767,9,0,22,53,BRETAGNE
202233,3,187,0,548,7,0,21,24,CENTRE-VAL-DE-LOIRE
202233,3,284,0,652,82,0,189,94,CORSE
202233,3,761,0,1710,6,0,14,11,ILE-DE-FRANCE
202233,3,1354,0,2758,22,0,45,76,OCCITANIE
202233,3,269,0,829,4,0,13,32,HAUTS-DE-FRANCE
202233,3,34,0,165,1,0,5,28,NORMANDIE
202233,3,140,0,474,4,0,13,52,PAYS-DE-LA-LOIRE
202233,3,1096,0,2556,21,0,49,93,PROVENCE-ALPES-COTE-D-AZUR
202232,3,1126,0,2474,20,0,44,44,GRAND EST
202232,3,1254,0,2561,20,0,41,75,NOUVELLE-AQUITAINE
202232,3,859,0,1752,10,0,21,84,AUVERGNE-RHONE-ALPES
202232,3,553,0,1257,19,0,43,27,BOURGOGNE-FRANCHE-COMTE
202232,3,371,0,883,11,0,26,53,BRETAGNE
202232,3,272,0,694,10,0,26,24,CENTRE-VAL-DE-LOIRE
202232,3,173,0,461,50,0,133,94,CORSE
202232,3,648,0,1594,5,0,13,11,ILE-DE-FRANCE
202232,3,3674,764,6584,61,13,109,76,OCCITANIE
202232,3,666,0,1773,11,0,29,32,HAUTS-DE-FRANCE
202232,3,67,0,276,2,0,8,28,NORMANDIE
202232,3,666,0,1534,17,0,39,52,PAYS-DE-LA-LOIRE
202232,3,1213,0,2793,24,0,55,93,PROVENCE-ALPES-COTE-D-AZUR
202231,3,933,40,1826,16,0,32,44,GRAND EST
202231,3,1540,71,3009,25,1,49,75,NOUVELLE-AQUITAINE
202231,3,1717,0,3594,21,0,44,84,AUVERGNE-RHONE-ALPES
202231,3,475,0,1120,16,0,38,27,BOURGOGNE-FRANCHE-COMTE
202231,3,70,0,214,2,0,6,53,BRETAGNE
202231,3,447,0,1014,17,0,39,24,CENTRE-VAL-DE-LOIRE
202231,3,70,0,260,20,0,75,94,CORSE
202231,3,1585,16,3154,13,0,26,11,ILE-DE-FRANCE
202231,3,1946,243,3649,32,4,60,76,OCCITANIE
202231,3,801,0,1911,13,0,31,32,HAUTS-DE-FRANCE
202231,3,266,0,691,8,0,21,28,NORMANDIE
202231,3,1106,0,2460,28,0,63,52,PAYS-DE-LA-LOIRE
202231,3,1965,64,3866,38,1,75,93,PROVENCE-ALPES-COTE-D-AZUR
202230,3,1175,103,2247,21,2,40,44,GRAND EST
202230,3,1361,0,2982,22,0,48,75,NOUVELLE-AQUITAINE
202230,3,2600,936,4264,32,12,52,84,AUVERGNE-RHONE-ALPES
202230,3,619,0,1302,21,0,45,27,BOURGOGNE-FRANCHE-COMTE
202230,3,435,0,1269,13,0,37,53,BRETAGNE
202230,3,479,0,1026,18,0,39,24,CENTRE-VAL-DE-LOIRE
202230,3,3,0,25,1,0,7,94,CORSE
202230,3,1827,142,3512,15,1,29,11,ILE-DE-FRANCE
202230,3,2136,584,3688,35,9,61,76,OCCITANIE
202230,3,790,0,1880,13,0,31,32,HAUTS-DE-FRANCE
202230,3,0,0,0,0,0,0,28,NORMANDIE
202230,3,0,0,0,0,0,0,52,PAYS-DE-LA-LOIRE
202230,3,3043,605,5481,59,12,106,93,PROVENCE-ALPES-COTE-D-AZUR
202229,3,2282,858,3706,40,15,65,44,GRAND EST
202229,3,3842,1126,6558,62,18,106,75,NOUVELLE-AQUITAINE
202229,3,1472,228,2716,18,3,33,84,AUVERGNE-RHONE-ALPES
202229,3,1370,245,2495,48,9,87,27,BOURGOGNE-FRANCHE-COMTE
202229,3,1248,50,2446,36,1,71,53,BRETAGNE
202229,3,200,0,563,8,0,22,24,CENTRE-VAL-DE-LOIRE
202229,3,95,0,205,27,0,59,94,CORSE
202229,3,1897,388,3406,15,3,27,11,ILE-DE-FRANCE
202229,3,2678,1112,4244,44,18,70,76,OCCITANIE
202229,3,841,0,2066,14,0,34,32,HAUTS-DE-FRANCE
202229,3,209,0,847,6,0,25,28,NORMANDIE
202229,3,789,0,2389,20,0,61,52,PAYS-DE-LA-LOIRE
202229,3,3017,603,5431,59,12,106,93,PROVENCE-ALPES-COTE-D-AZUR
202228,3,1591,341,2841,28,6,50,44,GRAND EST
202228,3,3787,1572,6002,62,26,98,75,NOUVELLE-AQUITAINE
202228,3,2023,570,3476,25,7,43,84,AUVERGNE-RHONE-ALPES
202228,3,565,0,1465,20,0,51,27,BOURGOGNE-FRANCHE-COMTE
202228,3,1699,468,2930,49,13,85,53,BRETAGNE
202228,3,205,0,512,8,0,20,24,CENTRE-VAL-DE-LOIRE
202228,3,20,0,71,6,0,21,94,CORSE
202228,3,3427,1500,5354,28,12,44,11,ILE-DE-FRANCE
202228,3,1942,604,3280,32,10,54,76,OCCITANIE
202228,3,1132,0,2283,19,0,38,32,HAUTS-DE-FRANCE
202228,3,172,0,608,5,0,18,28,NORMANDIE
202228,3,1667,0,3608,43,0,93,52,PAYS-DE-LA-LOIRE
202228,3,3265,458,6072,63,9,117,93,PROVENCE-ALPES-COTE-D-AZUR
202227,3,3741,1537,5945,66,27,105,44,GRAND EST
202227,3,3977,1958,5996,65,32,98,75,NOUVELLE-AQUITAINE
202227,3,2444,1043,3845,30,13,47,84,AUVERGNE-RHONE-ALPES
202227,3,698,0,1573,24,0,54,27,BOURGOGNE-FRANCHE-COMTE
202227,3,2951,1341,4561,86,39,133,53,BRETAGNE
202227,3,1222,8,2436,46,0,92,24,CENTRE-VAL-DE-LOIRE
202227,3,277,57,497,80,16,144,94,CORSE
202227,3,6517,3992,9042,53,33,73,11,ILE-DE-FRANCE
202227,3,2925,1118,4732,48,18,78,76,OCCITANIE
202227,3,2013,449,3577,33,7,59,32,HAUTS-DE-FRANCE
202227,3,492,0,1384,14,0,40,28,NORMANDIE
202227,3,3443,721,6165,88,18,158,52,PAYS-DE-LA-LOIRE
202227,3,4218,1796,6640,82,35,129,93,PROVENCE-ALPES-COTE-D-AZUR
202226,3,2862,1152,4572,51,21,81,44,GRAND EST
202226,3,1908,629,3187,31,10,52,75,NOUVELLE-AQUITAINE
202226,3,2893,1511,4275,35,18,52,84,AUVERGNE-RHONE-ALPES
202226,3,930,161,1699,32,5,59,27,BOURGOGNE-FRANCHE-COMTE
202226,3,1828,704,2952,53,20,86,53,BRETAGNE
202226,3,1037,137,1937,39,5,73,24,CENTRE-VAL-DE-LOIRE
202226,3,53,0,127,15,0,37,94,CORSE
202226,3,4803,2806,6800,39,23,55,11,ILE-DE-FRANCE
202226,3,3649,1811,5487,60,30,90,76,OCCITANIE
202226,3,2514,638,4390,41,10,72,32,HAUTS-DE-FRANCE
202226,3,343,0,959,10,0,28,28,NORMANDIE
202226,3,2344,733,3955,60,19,101,52,PAYS-DE-LA-LOIRE
202226,3,3152,1031,5273,61,20,102,93,PROVENCE-ALPES-COTE-D-AZUR
202225,3,2247,783,3711,40,14,66,44,GRAND EST
202225,3,1697,569,2825,28,10,46,75,NOUVELLE-AQUITAINE
202225,3,2575,1339,3811,31,16,46,84,AUVERGNE-RHONE-ALPES
202225,3,1106,249,1963,38,8,68,27,BOURGOGNE-FRANCHE-COMTE
202225,3,1995,929,3061,58,27,89,53,BRETAGNE
202225,3,1056,107,2005,40,4,76,24,CENTRE-VAL-DE-LOIRE
202225,3,61,0,149,18,0,43,94,CORSE
202225,3,3660,1847,5473,30,15,45,11,ILE-DE-FRANCE
202225,3,1640,388,2892,27,6,48,76,OCCITANIE
202225,3,1764,411,3117,29,7,51,32,HAUTS-DE-FRANCE
202225,3,510,0,1323,15,0,39,28,NORMANDIE
202225,3,594,0,1191,15,0,30,52,PAYS-DE-LA-LOIRE
202225,3,2778,635,4921,54,12,96,93,PROVENCE-ALPES-COTE-D-AZUR
202224,3,1203,219,2187,21,4,38,44,GRAND EST
202224,3,1633,477,2789,27,8,46,75,NOUVELLE-AQUITAINE
202224,3,1819,758,2880,22,9,35,84,AUVERGNE-RHONE-ALPES
